Jeffrey0076,194.4268
Jeffrey0080,344.4037
Jeffrey0068,247.4678
Jeffrey0052,489.0514
Jeffrey0042,354.441
Jeffrey0035,422.325
Jeffrey0048,415.6938
Jeffrey0045,267.6077
Jeffrey0069,450.6793
Jeffrey0014,200.3632
Jeffrey0074,419.4875
Jeffrey0049,265.8412
Jeffrey0086,369.7096
Jeffrey0058,291.4623
Jeffrey0046,200.2149
Jeffrey0046,232.744
Jeffrey0072,277.3004
Jeffrey0020,473.6649
Jeffrey0033,255.0013
Jeffrey0050,379.6479
Jeffrey0002,303.5375
Jeffrey0053,414.1495
Jeffrey0020,419.2717
Jeffrey0007,496.8935
Jeffrey0032,118.0726
Jeffrey0093,376.2366
Jeffrey0081,375.9129
Jeffrey0099,424.5376
Jeffrey0027,287.0664
Jeffrey0005,292.894
Jeffrey0072,121.788
Jeffrey0059,348.7524
Jeffrey0022,333.0729
Jeffrey0079,250.6277
Jeffrey0011,351.263
Jeffrey0021,365.1076
Jeffrey0028,450.3287
Jeffrey0089,486.5712
Jeffrey0043,128.7277
Jeffrey0052,447.9809
Jeffrey0047,168.8297
Jeffrey0081,342.007
Jeffrey0001,373.8588
Jeffrey0005,206.2106
Jeffrey0025,392.2777
Jeffrey0026,372.7023
Jeffrey0047,422.7886
Jeffrey0038,266.6123
Jeffrey0041,109.4904
Jeffrey0059,136.3297
Jeffrey0066,386.5394
Jeffrey0080,498.4346
Jeffrey0041,454.0756
Jeffrey0078,101.2373
Jeffrey0063,250.8716
Jeffrey0018,398.4902
Jeffrey0018,343.9471
Jeffrey0012,274.6789
Jeffrey0055,161.5872
Jeffrey0069,322.9769
Jeffrey0018,304.8877
Jeffrey0031,273.0285
Jeffrey0034,248.0082
Jeffrey0074,362.8366
Jeffrey0078,378.7706
Jeffrey0087,226.1605
Jeffrey0077,437.33
Jeffrey0085,387.3385
Jeffrey0045,135.8767
Jeffrey0025,356.378
Jeffrey0061,327.3823
Jeffrey0002,400.0977
Jeffrey0012,370.2455
Jeffrey0050,150.0722
Jeffrey0039,374.6232
Jeffrey0096,382.5352
Jeffrey0030,256.2206
Jeffrey0049,144.1958
Jeffrey0007,144.1753
Jeffrey0052,343.4924
Jeffrey0094,249.9416
Jeffrey0073,207.7928
Jeffrey0048,433.7727
Jeffrey0079,223.8885
Jeffrey0035,159.7415
Jeffrey0036,437.1757
Jeffrey0036,203.58
Jeffrey0043,492.9307
Jeffrey0068,424.5863
Jeffrey0099,323.3363
Jeffrey0015,108.9672
Jeffrey0016,304.5454
Jeffrey0035,294.3818
Jeffrey0095,449.0528
Jeffrey0065,290.4635
Jeffrey0033,493.2788
Jeffrey0061,456.8596
Jeffrey0077,351.721
Jeffrey0040,150.083
Jeffrey0044,304.8336
Jeffrey0095,280.7844
Jeffrey0037,330.853
Jeffrey0009,313.8485
Jeffrey0017,484.7683
Jeffrey0043,424.6992
Jeffrey0036,181.495
Jeffrey0012,311.0016
Jeffrey0037,481.4389
Jeffrey0004,461.9346
Jeffrey0042,113.792
Jeffrey0017,252.4666
Jeffrey0012,155.2655
Jeffrey0033,328.8216
Jeffrey0083,177.7368
Jeffrey0004,188.4652
Jeffrey0024,189.1854
Jeffrey0015,263.8022
Jeffrey0025,270.4998
Jeffrey0022,344.4243
Jeffrey0075,359.4426
Jeffrey0032,445.3299
Jeffrey0008,206.9246
Jeffrey0097,202.4335
Jeffrey0055,125.6252
Jeffrey0051,466.9148
Jeffrey0100,387.8533
Jeffrey0006,454.8141
Jeffrey0071,372.0508
Jeffrey0004,109.206
Jeffrey0041,136.7387
Jeffrey0044,328.2387
Jeffrey0011,255.4758
Jeffrey0011,254.4671
Jeffrey0045,433.6246
Jeffrey0049,258.4514
Jeffrey0002,204.1806
Jeffrey0097,254.9376
Jeffrey0080,465.3324
Jeffrey0027,263.5792
Jeffrey0080,223.9846
Jeffrey0038,467.3039
Jeffrey0026,321.3961
Jeffrey0005,368.2796
Jeffrey0064,248.4732
Jeffrey0025,396.25
Jeffrey0066,404.1771
Jeffrey0031,405.4681
Jeffrey0007,279.0414
Jeffrey0041,472.5571
Jeffrey0038,376.4409
Jeffrey0048,226.8012
Jeffrey0049,142.2902
Jeffrey0090,166.4028
Jeffrey0058,194.3659
Jeffrey0076,259.3245
Jeffrey0083,135.1143
Jeffrey0054,282.6685
Jeffrey0071,321.5586
Jeffrey0083,115.1067
Jeffrey0041,345.6551
Jeffrey0033,479.9559
Jeffrey0059,295.5326
Jeffrey0011,192.7872
Jeffrey0046,212.9435
Jeffrey0078,279.1386
Jeffrey0046,209.9116
Jeffrey0061,251.0312
Jeffrey0099,491.9736
Jeffrey0041,404.9864
Jeffrey0093,168.561
Jeffrey0016,270.1167
Jeffrey0039,422.1753
Jeffrey0077,242.0287
Jeffrey0079,158.7146
Jeffrey0082,456.8889
Jeffrey0097,349.0444
Jeffrey0086,485.0773
Jeffrey0030,433.8601
Jeffrey0084,449.7888
Jeffrey0048,344.5155
Jeffrey0079,188.9785
Jeffrey0074,169.2583
Jeffrey0047,416.922
Jeffrey0049,370.4483
Jeffrey0085,240.5423
Jeffrey0021,281.1248
Jeffrey0070,425.2165
Jeffrey0069,200.9771
Jeffrey0002,178.8265
Jeffrey0072,258.6043
Jeffrey0067,334.6915
Jeffrey0029,295.9112
Jeffrey0079,342.837
Jeffrey0006,475.5364
Jeffrey0098,281.4509
Jeffrey0079,322.1365
Jeffrey0072,424.3093
Jeffrey0063,143.8702
Jeffrey0014,425.2213
Jeffrey0054,440.7705
Jeffrey0049,315.5599
Jeffrey0013,265.0961
Jeffrey0001,256.7246
Jeffrey0047,154.1202
Jeffrey0010,310.5008
Jeffrey0003,242.1148
Jeffrey0034,315.2594
Jeffrey0058,432.2861
Jeffrey0054,407.4208
Jeffrey0082,478.7777
Jeffrey0019,261.2315
Jeffrey0073,162.7385
Jeffrey0070,487.6248
Jeffrey0013,235.1655
Jeffrey0095,117.8433
Jeffrey0075,429.4285
Jeffrey0016,328.7494
Jeffrey0022,493.1572
Jeffrey0046,176.559
Jeffrey0076,319.8914
Jeffrey0006,275.3917
Jeffrey0075,371.2007
Jeffrey0075,405.4787
Jeffrey0020,445.3012
Jeffrey0006,279.5782
Jeffrey0054,238.0318
Jeffrey0053,167.0913
Jeffrey0096,448.8265
Jeffrey0099,184.7931
Jeffrey0084,287.4649
Jeffrey0059,477.0216
Jeffrey0089,492.4722
Jeffrey0024,297.2039
Jeffrey0061,478.3335
Jeffrey0085,114.1808
Jeffrey0003,384.6287
Jeffrey0039,135.8748
Jeffrey0064,400.41
Jeffrey0002,269.3493
Jeffrey0036,436.0876
Jeffrey0007,442.6781
Jeffrey0052,401.9054
Jeffrey0047,457.5356
Jeffrey0019,135.6186
Jeffrey0045,163.6285
Jeffrey0039,174.2767
Jeffrey0017,349.3676
Jeffrey0082,218.8858
Jeffrey0028,358.5185
Jeffrey0090,446.9697
Jeffrey0084,168.3857
Jeffrey0087,463.9654
Jeffrey0055,118.2753
Jeffrey0094,257.0918
Jeffrey0055,256.8993
Jeffrey0065,148.6419
Jeffrey0083,485.5198
Jeffrey0075,322.1977
Jeffrey0077,352.564
Jeffrey0016,396.5338
Jeffrey0077,235.6089
Jeffrey0024,473.033
Jeffrey0086,319.7751
Jeffrey0097,194.7435
Jeffrey0046,180.5661
Jeffrey0053,187.6709
Jeffrey0059,269.4244
Jeffrey0072,285.1393
Jeffrey0052,383.5277
Jeffrey0040,219.5029
Jeffrey0017,492.0917
Jeffrey0064,181.2208
Jeffrey0096,254.4244
Jeffrey0016,282.1055
Jeffrey0020,277.3679
Jeffrey0018,161.1257
Jeffrey0082,237.3346
Jeffrey0035,235.622
Jeffrey0060,205.3575
Jeffrey0043,246.1879
Jeffrey0076,113.0747
Jeffrey0050,145.9129
Jeffrey0056,238.6131
Jeffrey0040,190.2347
Jeffrey0009,327.9141
Jeffrey0013,302.6145
Jeffrey0067,383.0892
Jeffrey0003,336.4995
Jeffrey0059,228.2374
Jeffrey0055,248.1091
Jeffrey0048,333.3911
Jeffrey0047,327.6658
Jeffrey0077,416.2091
Jeffrey0058,135.4934
Jeffrey0076,242.0779
Jeffrey0074,430.4938
Jeffrey0013,388.0182
Jeffrey0086,361.8326
Jeffrey0049,273.4239
Jeffrey0061,446.3254
Jeffrey0070,297.5382
Jeffrey0037,194.3759
Jeffrey0049,358.3224
Jeffrey0021,335.358
Jeffrey0092,254.7296
Jeffrey0039,356.3772
Jeffrey0093,285.0809
Jeffrey0092,103.9573
Jeffrey0080,356.2764
Jeffrey0025,113.0368
Jeffrey0081,113.3152
Jeffrey0014,166.0414
Jeffrey0018,389.6976
Jeffrey0040,304.5511
Jeffrey0031,107.1827
Jeffrey0081,228.9067
Jeffrey0063,344.8368
Jeffrey0027,331.397
Jeffrey0007,307.3208
Jeffrey0078,118.7739
Jeffrey0031,208.9008
Jeffrey0046,429.3832
Jeffrey0028,327.9818
Jeffrey0018,486.3015
Jeffrey0049,496.8926
Jeffrey0027,331.8035
Jeffrey0018,398.3537
Jeffrey0100,185.6573
Jeffrey0068,291.5412
Jeffrey0066,342.7832
Jeffrey0021,441.9062
Jeffrey0023,138.1775
Jeffrey0046,376.7265
Jeffrey0035,267.1495
Jeffrey0004,160.4235
Jeffrey0060,161.4691
Jeffrey0065,480.7096
Jeffrey0040,395.1751
Jeffrey0028,172.1906
Jeffrey0092,394.2899
Jeffrey0069,244.4298
Jeffrey0084,438.0187
Jeffrey0041,296.103
Jeffrey0078,211.7513
Jeffrey0080,193.2558
Jeffrey0025,109.3279
Jeffrey0012,336.7277
Jeffrey0025,371.82
Jeffrey0091,386.4516
Jeffrey0060,414.829
Jeffrey0088,212.2141
Jeffrey0073,375.3956
Jeffrey0079,431.4085
Jeffrey0007,339.8757
Jeffrey0082,460.8455
Jeffrey0011,164.8704
Jeffrey0070,209.5389
Jeffrey0013,309.5537
Jeffrey0076,358.9901
Jeffrey0059,117.4379
Jeffrey0038,354.0218
Jeffrey0083,280.0561
Jeffrey0056,125.7832
Jeffrey0085,421.185
Jeffrey0016,432.2248
Jeffrey0013,312.1892
Jeffrey0005,159.4108
Jeffrey0058,477.2665
Jeffrey0091,298.2424
Jeffrey0005,162.4134
Jeffrey0092,336.4548
Jeffrey0053,487.2543
Jeffrey0083,313.8526
Jeffrey0012,287.8455
Jeffrey0042,420.9086
Jeffrey0023,189.0272
Jeffrey0065,468.8214
Jeffrey0023,379.228
Jeffrey0019,102.6296
Jeffrey0021,413.5494
Jeffrey0015,179.2195
Jeffrey0078,388.9903
Jeffrey0096,113.7454
Jeffrey0033,220.6462
Jeffrey0027,360.4403
Jeffrey0049,407.8474
Jeffrey0095,434.843
Jeffrey0081,407.9515
Jeffrey0090,160.8722
Jeffrey0051,377.3005
Jeffrey0088,313.3605
Jeffrey0086,345.3545
Jeffrey0061,364.3561
Jeffrey0049,482.0728
Jeffrey0032,285.5328
Jeffrey0058,180.4453
Jeffrey0077,192.3112
Jeffrey0086,491.6808
Jeffrey0083,148.8613
Jeffrey0051,371.855
Jeffrey0005,205.9939
Jeffrey0095,181.9978
Jeffrey0016,248.9508
Jeffrey0087,326.0002
Jeffrey0094,473.9763
Jeffrey0005,113.6381
Jeffrey0093,329.6511
Jeffrey0044,332.0225
Jeffrey0012,233.6508
Jeffrey0004,434.1456
Jeffrey0067,207.5246
Jeffrey0090,423.7572
Jeffrey0002,348.5908
Jeffrey0064,371.7687
Jeffrey0045,289.6333
Jeffrey0035,138.5778
Jeffrey0037,421.3729
Jeffrey0047,421.7098
Jeffrey0064,107.1744
Jeffrey0093,385.3266
Jeffrey0006,345.443
Jeffrey0019,397.6618
Jeffrey0029,343.9127
Jeffrey0052,129.0546
Jeffrey0021,116.9142
Jeffrey0010,410.2978
Jeffrey0040,291.5084
Jeffrey0014,385.9955
Jeffrey0008,191.4895
Jeffrey0095,150.5789
Jeffrey0085,323.7915
Jeffrey0094,396.4509
Jeffrey0067,141.2321
Jeffrey0059,308.8465
Jeffrey0011,133.1376
Jeffrey0012,379.4699
Jeffrey0057,345.1574
Jeffrey0088,163.4571
Jeffrey0063,422.216
Jeffrey0006,221.0282
Jeffrey0081,413.7935
Jeffrey0021,221.1072
Jeffrey0044,345.1575
Jeffrey0002,117.2332
Jeffrey0043,127.291
Jeffrey0075,225.6152
Jeffrey0045,471.2238
Jeffrey0080,450.8732
Jeffrey0014,114.9532
Jeffrey0016,337.0537
Jeffrey0023,192.563
Jeffrey0010,165.6209
Jeffrey0004,308.2969
Jeffrey0029,285.1402
Jeffrey0042,112.3674
Jeffrey0014,169.6326
Jeffrey0042,309.9744
Jeffrey0097,469.1128
Jeffrey0063,313.7924
Jeffrey0024,307.8763
Jeffrey0100,358.2304
Jeffrey0008,419.6563
Jeffrey0015,267.839
Jeffrey0024,305.567
Jeffrey0094,204.265
Jeffrey0049,331.0208
Jeffrey0045,304.074
Jeffrey0015,387.7527
Jeffrey0001,309.9086
Jeffrey0037,331.7133
Jeffrey0073,131.5185
Jeffrey0034,458.2392
Jeffrey0017,451.7447
Jeffrey0068,318.8182
Jeffrey0017,163.3093
Jeffrey0078,270.862
Jeffrey0086,328.7162
Jeffrey0041,191.5894
Jeffrey0003,389.9627
Jeffrey0016,441.3354
Jeffrey0085,168.0806
Jeffrey0033,308.5693
Jeffrey0049,360.2613
Jeffrey0058,108.4128
Jeffrey0060,359.2135
Jeffrey0087,495.0137
Jeffrey0056,301.2274
Jeffrey0078,329.1027
Jeffrey0022,339.6482
Jeffrey0046,379.5018
Jeffrey0045,367.1454
Jeffrey0026,156.8587
Jeffrey0098,151.3098
Jeffrey0094,248.006
Jeffrey0070,306.5582
Jeffrey0071,207.7772
Jeffrey0038,284.584
Jeffrey0075,149.4056
Jeffrey0062,496.6006
Jeffrey0071,493.7901
Jeffrey0052,406.3098
Jeffrey0035,391.0553
Jeffrey0002,287.2829
Jeffrey0038,238.9273
Jeffrey0037,418.6709
Jeffrey0006,256.1947
Jeffrey0089,294.7267
Jeffrey0046,433.5579
Jeffrey0035,295.0102
Jeffrey0036,405.3285
Jeffrey0035,290.6309
Jeffrey0027,462.6643
Jeffrey0056,209.5569
Jeffrey0089,139.4581
Jeffrey0085,192.1494
Jeffrey0021,291.6423
Jeffrey0090,301.5968
Jeffrey0098,116.1949
Jeffrey0020,486.1202
Jeffrey0076,434.54
Jeffrey0079,141.8979
Jeffrey0052,103.3594
Jeffrey0017,438.3446
Jeffrey0047,230.8747
Jeffrey0015,389.9025
Jeffrey0049,281.2883
Jeffrey0100,251.1376
Jeffrey0018,354.9121
Jeffrey0093,371.4337
Jeffrey0050,368.7395
Jeffrey0084,479.2532
Jeffrey0081,330.7249
Jeffrey0009,287.255
Jeffrey0091,461.8442
Jeffrey0097,393.5977
Jeffrey0090,236.2589
Jeffrey0073,261.7693
Jeffrey0035,352.3206
Jeffrey0015,475.1901
Jeffrey0095,449.9327
Jeffrey0081,352.1125
Jeffrey0033,464.4527
Jeffrey0037,278.4711
Jeffrey0047,229.9761
Jeffrey0022,409.8315
Jeffrey0029,124.0125
Jeffrey0076,404.0385
Jeffrey0041,324.9702
Jeffrey0020,196.6181
Jeffrey0004,120.5797
Jeffrey0055,264.9121
Jeffrey0033,310.3917
Jeffrey0060,377.6342
Jeffrey0057,335.0476
Jeffrey0035,431.4691
Jeffrey0034,319.8868
Jeffrey0032,347.6459
Jeffrey0003,462.9194
Jeffrey0064,244.5207
Jeffrey0064,365.6437
Jeffrey0045,455.9121
Jeffrey0025,104.0528
Jeffrey0073,188.1648
Jeffrey0043,128.5477
Jeffrey0059,151.97
Jeffrey0078,273.367
Jeffrey0016,151.4603
Jeffrey0043,191.5545
Jeffrey0037,165.5049
Jeffrey0013,171.4622
Jeffrey0001,329.5216
Jeffrey0076,218.0663
Jeffrey0015,195.0334
Jeffrey0038,170.0225
Jeffrey0028,449.8122
Jeffrey0024,135.1095
Jeffrey0095,151.1057
Jeffrey0059,456.34
Jeffrey0098,484.084
Jeffrey0025,378.19
Jeffrey0063,316.7629
Jeffrey0009,474.7757
Jeffrey0010,461.0071
Jeffrey0096,140.5434
Jeffrey0002,469.6523
Jeffrey0043,109.2975
Jeffrey0074,151.2212
Jeffrey0052,479.8714
Jeffrey0084,151.1663
Jeffrey0014,464.9125
Jeffrey0013,190.6602
Jeffrey0007,461.8368
Jeffrey0034,386.3712
Jeffrey0028,200.6263
Jeffrey0045,422.8193
Jeffrey0097,385.3755
Jeffrey0060,357.6051
Jeffrey0097,152
Jeffrey0023,283.9821
Jeffrey0099,383.9746
Jeffrey0036,427.8477
Jeffrey0014,347.0834
Jeffrey0099,225.3622
Jeffrey0075,380.991
Jeffrey0066,273.696
Jeffrey0064,391.7348
Jeffrey0058,440.1241
Jeffrey0096,439.3776
Jeffrey0088,194.0319
Jeffrey0023,143.8666
Jeffrey0076,200.6932
Jeffrey0049,283.9547
Jeffrey0011,259.9253
Jeffrey0082,184.8447
Jeffrey0003,499.6067
Jeffrey0088,462.366
Jeffrey0090,481.73
Jeffrey0006,421.3647
Jeffrey0043,408.4536
Jeffrey0033,255.9023
Jeffrey0005,312.4145
Jeffrey0042,327.8275
Jeffrey0053,115.4864
Jeffrey0031,421.7399
Jeffrey0068,335.8867
Jeffrey0088,288.9339
Jeffrey0066,378.6827
Jeffrey0063,129.9196
Jeffrey0092,402.057
Jeffrey0056,494.2903
Jeffrey0078,219.2552
Jeffrey0058,489.919
Jeffrey0031,276.0115
Jeffrey0037,351.2757
Jeffrey0032,391.5229
Jeffrey0085,337.9744
Jeffrey0020,199.2225
Jeffrey0056,265.4674
Jeffrey0002,122.3977
Jeffrey0043,229.928
Jeffrey0090,365.5709
Jeffrey0097,344.296
Jeffrey0076,209.0748
Jeffrey0073,293.7298
Jeffrey0074,355.5394
Jeffrey0015,396.2355
Jeffrey0032,215.4469
Jeffrey0084,484.9977
Jeffrey0002,430.7745
Jeffrey0026,479.5156
Jeffrey0053,247.0806
Jeffrey0026,471.7494
Jeffrey0071,305.7021
Jeffrey0026,211.8231
Jeffrey0037,103.6025
Jeffrey0055,278.0525
Jeffrey0036,150.7235
Jeffrey0002,420.6954
Jeffrey0043,433.0628
Jeffrey0069,398.9713
Jeffrey0062,203.5679
Jeffrey0065,187.7794
Jeffrey0100,154.0889
Jeffrey0049,159.3451
Jeffrey0092,269.868
Jeffrey0022,123.078
Jeffrey0065,250.7762
Jeffrey0061,395.7085
Jeffrey0061,300.1174
Jeffrey0070,195.4225
Jeffrey0077,421.4165
Jeffrey0011,474.9532
Jeffrey0053,454.6075
Jeffrey0087,135.9852
Jeffrey0027,349.6293
Jeffrey0016,466.8448
Jeffrey0042,484.4244
Jeffrey0055,445.172
Jeffrey0011,441.0288
Jeffrey0061,465.5739
Jeffrey0038,137.6375
Jeffrey0082,372.0709
Jeffrey0087,449.8574
Jeffrey0098,192.4227
Jeffrey0028,449.037
Jeffrey0089,331.2328
Jeffrey0021,276.5769
Jeffrey0063,257.4711
Jeffrey0027,377.0388
Jeffrey0052,432.8134
